int_rate,loan_cost_proxy,term,payment_to_income,dti,fico_avg,emp_length,home_ownership_RENT,high_dti_flag,loan_amnt,purpose_vacation,pub_rec,purpose_credit_card,inq_last_6mths,purpose_house,annual_inc,has_pub_rec,purpose_other,revol_bal,delinq_2yrs
19.89,3580.2,36.0,0.13356128774245152,27.76,677.0,8.0,True,1,18000.0,False,0.0,True,0.0,False,60000.0,0,False,8617.0,0.0
20.5,4848.25,60.0,0.1445286464277562,36.64,667.0,10.0,True,1,23650.0,False,0.0,False,1.0,False,52560.0,0,False,38123.0,0.0
7.89,552.3,36.0,0.05254738862672958,11.86,717.0,2.0,True,0,7000.0,False,0.0,False,0.0,False,50000.0,0,False,6743.0,0.0
12.59,1762.6,60.0,0.038642615189976734,16.85,702.0,10.0,False,0,14000.0,False,1.0,False,0.0,False,98000.0,1,False,13014.0,0.0
5.32,1064.0,36.0,0.11117332184827415,12.49,772.0,8.0,False,0,20000.0,False,0.0,True,1.0,False,65000.0,0,False,77365.0,0.0
9.17,1146.25,36.0,0.10053358561967833,17.39,722.0,5.0,False,0,12500.0,False,0.0,True,0.0,False,47553.0,0,False,8962.0,0.0
17.27,1727.0,36.0,0.10733180045986203,29.91,672.0,2.0,True,1,10000.0,False,0.0,False,0.0,False,40000.0,0,False,10069.0,0.0
8.49,679.2,36.0,0.020199184065274777,33.01,692.0,7.0,False,1,8000.0,False,0.0,True,0.0,False,150000.0,0,False,61262.0,1.0
18.49,2773.5,60.0,0.12650744960560914,38.21,697.0,7.0,True,1,15000.0,False,0.0,False,0.0,False,36500.0,0,False,5305.0,1.0
7.91,1328.88,36.0,0.045061280461674715,10.57,697.0,10.0,True,0,16800.0,False,0.0,True,1.0,False,140000.0,0,False,25271.0,0.0
9.17,550.2,36.0,0.0460342545425374,25.4,727.0,0.0,True,1,6000.0,False,0.0,False,0.0,False,49850.0,0,False,16.0,0.0
13.44,1344.0,36.0,0.12325336241366776,15.05,662.0,10.0,True,0,10000.0,False,0.0,False,0.0,False,33000.0,0,False,5793.0,1.0
10.78,862.4,36.0,0.07830050984704588,11.46,702.0,3.0,False,0,8000.0,False,0.0,False,0.0,False,40000.0,0,False,4819.0,0.0
7.49,1123.5,36.0,0.12437483337776592,10.67,712.0,6.0,False,0,15000.0,False,0.0,False,0.0,False,45000.0,0,False,16173.0,3.0
9.8,1176.0000000000002,60.0,0.035824118947913236,18.03,687.0,6.0,False,0,12000.0,False,0.0,False,0.0,False,85000.0,0,False,36232.0,2.0
11.99,599.5,36.0,0.056911915914543594,27.9,672.0,1.0,True,1,5000.0,False,0.0,False,0.0,False,35000.0,0,False,1756.0,0.0
18.49,6471.5,60.0,0.07184465242780577,16.97,702.0,10.0,False,0,35000.0,False,0.0,False,0.0,False,150000.0,0,False,29661.0,0.0
7.49,2327.5175,36.0,0.1656556018968177,17.18,727.0,10.0,True,0,31075.0,False,0.0,True,1.0,False,70000.0,0,False,31640.0,0.0
13.99,842.8975,36.0,0.024705035395752507,13.28,687.0,8.0,False,0,6025.0,False,0.0,False,0.0,False,100000.0,0,True,22549.0,0.0
12.59,1133.1,36.0,0.07695396919935336,7.14,687.0,0.0,False,0,9000.0,False,0.0,False,2.0,False,47000.0,0,False,11698.0,0.0
18.2,3539.9,60.0,0.1383883567376546,26.29,732.0,1.0,False,1,19450.0,False,0.0,False,0.0,False,43000.0,0,False,33679.0,0.0
9.8,980.0,36.0,0.022060658697689303,7.97,667.0,10.0,False,0,10000.0,False,0.0,True,1.0,False,175000.0,0,False,8898.0,0.0
15.77,926.4875,36.0,0.04410983360708419,25.65,672.0,10.0,True,1,5875.0,False,0.0,False,2.0,False,56000.0,0,False,928.0,0.0
5.32,425.6,36.0,0.044469328739309665,21.57,792.0,2.0,False,1,8000.0,False,0.0,False,1.0,False,65000.0,0,False,6753.0,0.0
9.76,585.6,36.0,0.09256197025427794,16.47,662.0,10.0,True,0,6000.0,False,1.0,False,1.0,False,25000.0,1,False,10548.0,0.0
14.85,1188.0,36.0,0.11855204912180493,23.75,707.0,4.0,False,1,8000.0,False,0.0,False,1.0,False,28000.0,0,True,15239.0,0.0
7.49,749.0,36.0,0.06219156168766246,20.18,682.0,2.0,True,1,10000.0,True,0.0,False,0.0,False,60000.0,0,False,12658.0,0.0
12.88,1030.4,36.0,0.04139209352407321,8.17,667.0,10.0,True,0,8000.0,False,1.0,False,0.0,False,78000.0,1,False,0.0,0.0
7.89,867.9,36.0,0.06553989716244524,31.45,682.0,2.0,False,1,11000.0,False,0.0,True,0.0,False,63000.0,0,False,14238.0,0.0
16.59,331.8,36.0,0.024698812668737483,9.27,687.0,5.0,False,0,2000.0,False,0.0,False,0.0,False,34435.0,0,True,390.0,3.0
23.13,7158.735,60.0,0.11662578322890281,25.83,697.0,5.0,False,1,30950.0,False,0.0,False,3.0,False,90000.0,0,False,12022.0,0.0
17.97,5031.599999999999,60.0,0.07104889511048895,21.82,687.0,10.0,False,1,28000.0,False,0.0,True,1.0,False,120000.0,0,False,34334.0,0.0
11.99,1474.77,36.0,0.05479804890613178,11.62,672.0,2.0,False,0,12300.0,False,0.0,False,1.0,False,89439.36,0,False,5984.0,3.0
12.88,1545.6,36.0,0.10760863769661423,4.8,667.0,8.0,True,0,12000.0,False,1.0,False,1.0,False,45000.0,1,False,2747.0,0.0
9.8,1274.0000000000002,36.0,0.19295402122097494,33.43,737.0,10.0,True,1,13000.0,False,0.0,True,0.0,False,26000.0,0,False,15147.0,0.0
18.99,3038.4,36.0,0.18431220534311157,27.23,677.0,2.0,False,1,16000.0,False,0.0,False,2.0,False,38168.0,0,True,1178.0,2.0
20.5,2460.0,60.0,0.05930228265550974,32.7,662.0,10.0,False,1,12000.0,False,1.0,False,3.0,False,65000.0,1,True,14791.0,0.0
11.48,1148.0,36.0,0.07910181556426457,26.07,687.0,0.0,True,1,10000.0,False,0.0,False,0.0,False,50000.0,0,False,5736.0,0.0
10.78,1293.6,36.0,0.04794759825327511,24.04,692.0,1.0,True,1,12000.0,False,1.0,False,0.0,False,98000.0,1,False,20462.0,0.0
14.85,2227.5,36.0,0.14147414341543216,29.71,707.0,2.0,False,1,15000.0,False,0.0,False,2.0,False,44000.0,0,False,9072.0,0.0
7.26,526.35,36.0,0.05991202346041055,12.11,747.0,3.0,True,0,7250.0,False,0.0,True,0.0,False,45000.0,0,False,15072.0,0.0
14.85,2932.875,36.0,0.03903776927032741,20.65,682.0,6.0,False,1,19750.0,False,0.0,False,0.0,False,210000.0,0,False,10693.0,1.0
11.99,431.64,36.0,0.011035289050241516,26.46,717.0,10.0,False,1,3600.0,False,0.0,False,0.0,False,130000.0,0,True,14758.0,0.0
9.8,588.0000000000001,36.0,0.030159350101546634,25.97,677.0,4.0,False,1,6000.0,False,0.0,False,0.0,False,76800.0,0,False,26999.0,0.0
6.99,1048.5,36.0,0.09579190512307799,34.39,817.0,6.0,False,1,15000.0,False,0.0,True,0.0,False,58000.0,0,False,72257.0,0.0
21.99,3930.7125,60.0,0.06967345786477203,19.84,677.0,10.0,False,0,17875.0,False,0.0,False,0.0,False,85000.0,0,False,10096.0,0.0
6.24,1622.4,36.0,0.040104579786293476,11.1,722.0,10.0,False,0,26000.0,False,0.0,True,1.0,False,237510.0,0,False,71146.0,0.0
12.88,4121.6,36.0,0.07175254983001132,6.36,667.0,10.0,False,0,32000.0,False,3.0,False,2.0,False,180000.0,1,False,44704.0,0.0
14.85,1967.625,36.0,0.09165166966606679,13.66,692.0,6.0,True,0,13250.0,False,0.0,False,3.0,False,60000.0,0,False,2776.0,2.0
9.8,98.0,36.0,0.005515625892704108,11.75,687.0,0.0,True,0,1000.0,False,0.0,False,1.0,False,70000.0,0,False,11072.0,0.0
10.78,1078.0,36.0,0.060238109887405404,35.69,732.0,10.0,True,1,10000.0,False,0.0,True,1.0,False,65000.0,0,False,10376.0,0.0
7.49,539.28,36.0,0.03359016024599385,11.14,772.0,10.0,False,0,7200.0,False,0.0,True,0.0,False,79990.0,0,False,9930.0,0.0
6.24,624.0,36.0,0.044402268760907505,9.65,702.0,1.0,False,0,10000.0,False,0.0,True,0.0,False,82500.0,0,False,7142.0,1.0
18.99,3949.9199999999996,60.0,0.10786842631473706,29.6,677.0,0.0,True,1,20800.0,False,0.0,True,0.0,False,60000.0,0,False,14899.0,0.0
9.76,1930.04,36.0,0.17739979540593323,14.7,712.0,0.0,True,0,19775.0,False,0.0,False,0.0,False,43000.0,0,False,23400.0,0.0
9.17,660.24,36.0,0.08604148444333376,25.43,687.0,6.0,True,1,7200.0,False,0.0,False,1.0,False,32000.0,0,True,4420.0,0.0
7.91,1186.5,36.0,0.05974672266768487,24.01,712.0,6.0,False,1,15000.0,False,0.0,False,0.0,False,94272.0,0,True,34927.0,0.0
15.41,1849.2,36.0,0.0965315696377759,31.56,682.0,9.0,False,1,12000.0,False,0.0,False,2.0,False,52000.0,0,False,15015.0,0.0
11.99,359.7,36.0,0.02845758354755784,6.74,687.0,0.0,True,0,3000.0,False,0.0,False,1.0,True,42000.0,0,False,2720.0,0.0
11.48,206.64,36.0,0.01423818283611933,20.38,662.0,10.0,True,1,1800.0,False,0.0,False,0.0,False,50000.0,0,True,10140.0,0.0
13.99,1399.0,60.0,0.056959112054190804,13.49,707.0,2.0,False,0,10000.0,False,0.0,False,1.0,False,49000.0,0,False,2741.0,0.0
7.26,1306.8,36.0,0.0847375082265985,16.48,717.0,5.0,False,0,18000.0,False,0.0,False,0.0,False,79000.0,0,False,16839.0,1.0
9.17,1613.92,36.0,0.12465452121750722,17.84,677.0,2.0,True,0,17600.0,False,1.0,False,0.0,False,54000.0,1,False,7084.0,0.0
8.49,1273.5,36.0,0.06683056509669223,30.34,692.0,10.0,False,1,15000.0,False,0.0,False,0.0,False,85000.0,0,False,97456.0,1.0
5.32,1149.12,36.0,0.07804823421189457,28.13,712.0,2.0,False,1,21600.0,False,0.0,False,0.0,False,100000.0,0,False,45622.0,2.0
16.55,827.5,36.0,0.03269857872392789,35.34,672.0,10.0,False,1,5000.0,False,0.0,False,4.0,False,65000.0,0,False,19915.0,0.0
13.44,537.6,36.0,0.021697328427451607,14.94,662.0,10.0,False,0,4000.0,False,0.0,True,1.0,False,75000.0,0,False,21333.0,0.0
8.49,849.0,36.0,0.02524838012958963,4.62,667.0,6.0,False,0,10000.0,False,1.0,False,0.0,False,150000.0,1,False,10551.0,0.0
17.27,1299.5675,36.0,0.10094964388354367,33.91,707.0,10.0,True,1,7525.0,False,0.0,False,0.0,False,32000.0,0,False,7199.0,0.0
9.17,458.5,36.0,0.015300931110613383,28.45,687.0,2.0,True,1,5000.0,False,0.0,False,0.0,False,125000.0,0,True,31537.0,1.0
16.55,1572.25,36.0,0.14418677709553046,11.02,677.0,4.0,True,0,9500.0,False,0.0,False,1.0,False,28000.0,0,True,9863.0,0.0
7.91,2373.0,36.0,0.1564489251791368,23.03,712.0,6.0,False,1,30000.0,False,0.0,True,0.0,False,72000.0,0,False,36689.0,1.0
12.88,1545.6,36.0,0.06726212297950342,8.72,667.0,10.0,False,0,12000.0,False,1.0,False,0.0,False,72000.0,1,False,5210.0,0.0
10.78,1078.0,36.0,0.07529416288548797,3.4,712.0,3.0,True,0,10000.0,False,0.0,False,0.0,False,52000.0,0,False,8978.0,0.0
13.44,1344.0,36.0,0.07396277175888898,2.23,677.0,10.0,False,0,10000.0,True,0.0,False,1.0,False,55000.0,0,False,744.0,0.0
11.48,1377.6,36.0,0.05933110033494976,4.65,707.0,1.0,False,0,12000.0,False,0.0,False,1.0,False,80000.0,0,False,8680.0,0.0
13.44,2042.88,36.0,0.079277034302415,19.4,717.0,10.0,False,0,15200.0,False,0.0,True,1.0,False,78000.0,0,False,19688.0,0.0
9.17,1100.4,36.0,0.0882604014458202,30.96,697.0,5.0,False,1,12000.0,False,1.0,False,1.0,False,52000.0,1,False,9641.0,0.0
16.99,509.69999999999993,36.0,0.03761871262750616,37.13,707.0,6.0,False,1,3000.0,False,0.0,False,0.0,False,34104.0,0,False,13857.0,0.0
13.67,2764.7575,60.0,0.06594127887827601,7.06,692.0,10.0,False,0,20225.0,False,1.0,True,0.0,False,85000.0,1,False,15553.0,0.0
10.78,3773.0,60.0,0.08906716856840372,17.2,787.0,10.0,True,0,35000.0,False,0.0,False,0.0,False,102000.0,0,False,19830.0,0.0
18.49,2593.2225,60.0,0.11070439864657028,18.0,677.0,10.0,False,0,14025.0,False,0.0,False,1.0,False,39000.0,0,False,15646.0,0.0
11.99,2517.9,36.0,0.056542172256303536,29.94,682.0,10.0,False,1,21000.0,False,0.0,True,1.0,False,148000.0,0,False,74144.0,1.0
8.49,2377.2,60.0,0.04594272458203344,16.65,772.0,0.0,True,0,28000.0,False,0.0,False,0.0,False,150000.0,0,False,2809.0,0.0
16.59,5806.5,60.0,0.07523561580080283,34.26,687.0,2.0,False,1,35000.0,False,0.0,False,0.0,False,137500.0,0,False,88142.0,1.0
13.67,683.5,36.0,0.042511872031992005,10.53,687.0,1.0,True,0,5000.0,False,1.0,False,0.0,True,48000.0,1,False,1503.0,0.0
6.99,838.8,36.0,0.08863157894736842,16.08,757.0,10.0,False,0,12000.0,False,0.0,False,1.0,False,50148.0,0,False,15962.0,0.0
11.48,344.4,36.0,0.059304417349590244,30.31,737.0,0.0,False,1,3000.0,False,0.0,True,3.0,False,20000.0,0,False,2082.0,0.0
26.06,3909.0,60.0,0.13156637081829708,13.57,667.0,10.0,False,0,15000.0,False,0.0,False,0.0,False,41000.0,0,False,10032.0,1.0
13.99,1371.02,36.0,0.163925599608419,13.03,692.0,6.0,True,0,9800.0,False,0.0,False,0.0,False,24504.0,0,False,7023.0,0.0
9.17,1320.48,36.0,0.0647993224485955,12.66,667.0,4.0,True,0,14400.0,False,0.0,False,0.0,False,85000.0,0,False,11988.0,1.0
8.38,502.80000000000007,36.0,0.032408158601382624,4.85,662.0,7.0,False,0,6000.0,False,1.0,True,1.0,False,70000.0,1,False,3416.0,0.0
17.97,4281.3525,60.0,0.1217131353799698,29.66,722.0,10.0,False,1,23825.0,False,0.0,True,0.0,False,59598.0,0,False,26682.0,0.0
12.88,1577.8,36.0,0.08570685710323787,29.28,722.0,1.0,False,1,12250.0,False,0.0,False,0.0,False,57680.0,0,False,17942.0,0.0
19.89,3082.95,60.0,0.06733851969539253,26.6,702.0,3.0,False,1,15500.0,False,0.0,False,0.0,False,73000.0,0,False,34787.0,0.0
11.99,599.5,36.0,0.05928239914316316,25.54,682.0,10.0,False,1,5000.0,False,1.0,False,3.0,False,33600.0,1,False,3866.0,0.0
11.48,2118.06,36.0,0.1779693748171267,27.66,662.0,0.0,True,1,18450.0,False,0.0,True,1.0,False,41000.0,0,False,14442.0,1.0
13.99,1399.0,36.0,0.01606490586142865,3.33,692.0,10.0,False,0,10000.0,False,1.0,False,0.0,False,255250.0,1,False,48494.0,0.0
22.45,2177.65,36.0,0.1655752998667259,26.04,672.0,6.0,False,1,9700.0,False,1.0,False,2.0,False,27000.0,1,False,6726.0,0.0
13.44,268.8,36.0,0.057264283703912185,28.23,667.0,6.0,False,1,2000.0,False,0.0,False,1.0,False,14200.0,0,False,4788.0,0.0
8.49,611.28,36.0,0.06815755273417974,28.2,667.0,6.0,False,1,7200.0,False,1.0,False,2.0,False,40000.0,1,False,5238.0,0.0
8.49,475.44,36.0,0.07067572970811675,25.24,742.0,1.0,False,1,5600.0,False,0.0,False,0.0,False,30000.0,0,False,3159.0,0.0
7.49,1872.5,36.0,0.06219902407807375,16.93,707.0,2.0,False,0,25000.0,False,0.0,False,2.0,False,150000.0,0,False,48961.0,0.0
17.57,6149.5,60.0,0.11122089841283206,7.76,677.0,10.0,False,0,35000.0,False,0.0,True,0.0,False,95000.0,0,False,19731.0,0.0
6.49,908.6,36.0,0.12254498714652956,19.17,717.0,10.0,True,0,14000.0,False,0.0,False,0.0,False,42000.0,0,False,7997.0,0.0
6.49,973.5,36.0,0.056859357605244715,10.79,702.0,10.0,False,0,15000.0,False,0.0,False,1.0,False,97000.0,0,False,15775.0,0.0
5.32,1276.8,36.0,0.07167156976167652,10.48,802.0,7.0,False,0,24000.0,False,0.0,False,0.0,False,121000.0,0,False,19637.0,0.0
11.22,1795.2,36.0,0.08188178465693657,31.28,667.0,10.0,False,1,16000.0,False,0.0,False,0.0,False,77000.0,0,False,15473.0,0.0
10.78,2587.2,36.0,0.05873859460540459,12.66,672.0,10.0,False,0,24000.0,False,2.0,False,0.0,False,160000.0,1,False,37897.0,0.0
15.77,2365.5,36.0,0.07849381548493069,26.88,712.0,10.0,False,1,15000.0,False,0.0,False,0.0,False,80350.0,0,False,6033.0,0.0
8.38,1005.6000000000001,36.0,0.02592850775946792,19.09,672.0,3.0,True,0,12000.0,False,0.0,False,0.0,False,175000.0,0,False,4116.0,0.0
7.49,374.5,36.0,0.026040579386564705,20.69,767.0,10.0,False,1,5000.0,False,0.0,False,0.0,False,71650.0,0,False,5698.0,0.0
9.17,1375.5,36.0,0.1103260785972468,9.39,667.0,0.0,False,0,15000.0,False,0.0,True,0.0,False,52000.0,0,False,10399.0,1.0
21.48,4048.98,36.0,0.1559288882425653,15.56,702.0,0.0,False,0,18850.0,False,0.0,False,2.0,False,55000.0,0,False,6069.0,0.0
12.59,2014.4,60.0,0.0480869217437675,14.95,772.0,10.0,False,0,16000.0,False,0.0,False,1.0,False,90000.0,0,False,8590.0,0.0
6.49,551.65,36.0,0.06250019995201152,20.67,712.0,10.0,True,1,8500.0,False,0.0,False,0.0,False,50000.0,0,False,6422.0,0.0
6.99,489.3,36.0,0.032821849845593075,21.67,712.0,0.0,False,1,7000.0,False,0.0,False,0.0,False,79000.0,0,False,10690.0,0.0
8.38,134.08,36.0,0.008065909454487282,1.82,667.0,6.0,False,0,1600.0,False,1.0,False,0.0,False,75000.0,1,False,2151.0,0.0
9.8,1470.0,36.0,0.08515144386284773,31.61,692.0,2.0,True,1,15000.0,False,0.0,True,1.0,False,68000.0,0,False,13841.0,0.0
6.49,733.37,36.0,0.056146030373452956,21.11,732.0,2.0,False,1,11300.0,False,0.0,True,0.0,False,74000.0,0,False,11519.0,0.0
9.8,1911.0,36.0,0.08364084788694841,10.17,742.0,10.0,False,0,19500.0,False,0.0,False,0.0,False,90000.0,0,False,10269.0,0.0
11.48,826.56,36.0,0.039280670785525156,8.47,727.0,10.0,False,0,7200.0,False,0.0,False,1.0,False,72500.0,0,False,5449.0,0.0
9.8,1470.0,36.0,0.09682538621012507,1.87,732.0,3.0,False,0,15000.0,False,1.0,False,2.0,False,59800.0,1,False,155.0,0.0
16.59,3152.1,36.0,0.08880675075814178,31.98,682.0,7.0,True,1,19000.0,False,0.0,True,0.0,False,91000.0,0,False,37543.0,0.0
8.49,1698.0,36.0,0.1165187965298714,8.94,712.0,3.0,False,0,20000.0,False,0.0,False,0.0,False,65000.0,0,False,12826.0,0.0
5.32,212.8,36.0,0.013139657491909974,3.89,797.0,10.0,False,0,4000.0,False,0.0,False,1.0,False,110000.0,0,False,5490.0,0.0
8.49,2547.0,36.0,0.17213052172332302,14.76,742.0,2.0,False,0,30000.0,False,0.0,True,0.0,False,66000.0,0,False,36266.0,0.0
10.78,646.8,36.0,0.03789137586273624,23.58,682.0,10.0,False,1,6000.0,False,1.0,False,0.0,False,62000.0,1,False,29993.0,0.0
20.5,6150.0,60.0,0.10707772297027064,14.71,737.0,3.0,True,0,30000.0,False,4.0,False,1.0,False,90000.0,1,False,1796.0,0.0
9.76,1939.8,36.0,0.1394052206791246,30.05,727.0,1.0,False,1,19875.0,False,0.0,True,0.0,False,55000.0,0,False,33541.0,0.0
7.49,749.0,36.0,0.046646003099535066,13.82,732.0,2.0,False,0,10000.0,False,1.0,False,1.0,False,80000.0,1,False,3693.0,0.0
15.77,772.73,36.0,0.0572209263578807,20.5,667.0,3.0,True,1,4900.0,False,1.0,False,0.0,False,36000.0,1,False,10864.0,1.0
11.48,344.4,36.0,0.02373030472686555,17.17,702.0,10.0,True,0,3000.0,False,0.0,True,0.0,False,50000.0,0,False,11669.0,1.0
11.22,676.005,36.0,0.04100290095317033,13.18,667.0,10.0,False,0,6025.0,False,0.0,False,0.0,False,57900.0,0,False,15777.0,0.0
18.2,300.3,36.0,0.03587047771337198,21.31,667.0,1.0,True,1,1650.0,False,0.0,True,2.0,False,20000.0,0,False,5486.0,0.0
17.97,2830.275,60.0,0.1369896035644922,38.5625,672.0,2.0,False,1,15750.0,False,1.0,True,0.0,False,35000.0,1,False,18149.0,0.0
6.89,663.1625,36.0,0.17220545560069644,32.4,712.0,7.0,True,1,9625.0,False,0.0,True,0.0,False,20664.0,0,False,9746.0,0.0
16.99,1418.665,36.0,0.07002117148906141,34.4,697.0,10.0,False,1,8350.0,False,0.0,False,1.0,False,51000.0,0,False,15668.0,0.0
16.59,3981.6,60.0,0.06507797306718527,32.05,687.0,10.0,True,1,24000.0,False,0.0,False,2.0,False,109000.0,0,False,22517.0,0.0
10.78,2587.2,36.0,0.0626541876649868,14.91,662.0,3.0,False,0,24000.0,False,0.0,False,2.0,False,150000.0,0,False,43241.0,0.0
18.2,1310.4,36.0,0.03296804614154001,19.68,672.0,10.0,True,0,7200.0,False,0.0,True,5.0,False,95000.0,0,False,11018.0,1.0
17.97,4492.5,60.0,0.11031646670144322,29.35,677.0,5.0,False,1,25000.0,False,0.0,False,1.0,False,69000.0,0,False,24247.0,0.0
17.97,597.5024999999999,36.0,0.025291517575247315,27.6,697.0,2.0,True,1,3325.0,False,0.0,False,1.0,False,57000.0,0,False,554.0,1.0
6.99,1957.2,36.0,0.040637776088881236,7.77,747.0,3.0,False,0,28000.0,False,0.0,False,0.0,False,255250.0,0,False,35586.0,0.0
13.67,1353.33,36.0,0.06848369823086829,15.52,682.0,3.0,True,0,9900.0,False,1.0,False,0.0,False,59000.0,1,False,6040.0,0.0
13.99,4197.0,36.0,0.12948132867427273,18.97,687.0,10.0,False,0,30000.0,False,0.0,False,3.0,False,95000.0,0,False,31432.0,0.0
19.48,974.0,36.0,0.09220389805097451,13.2,672.0,2.0,False,0,5000.0,True,0.0,False,0.0,False,24000.0,0,False,4619.0,0.0
11.48,551.04,36.0,0.029664437917890397,12.51,662.0,10.0,True,0,4800.0,False,4.0,False,0.0,False,64000.0,1,True,695.0,1.0
13.99,3357.6,60.0,0.10078281536749001,15.42,712.0,8.0,True,0,24000.0,False,0.0,False,0.0,False,66466.0,0,False,26378.0,0.0
17.27,4714.71,36.0,0.18033593798068048,25.63,662.0,10.0,False,1,27300.0,False,0.0,False,0.0,False,65000.0,0,False,31035.0,0.0
13.44,483.84,36.0,0.023736712470832252,33.05,667.0,10.0,True,1,3600.0,False,0.0,False,1.0,False,61700.0,0,False,19430.0,0.0
9.8,548.8000000000001,36.0,0.02161900571931368,15.1,667.0,7.0,False,0,5600.0,False,0.0,False,1.0,False,100000.0,0,False,15132.0,1.0
20.5,1660.5,36.0,0.06060787842431514,15.12,667.0,4.0,True,0,8100.0,False,0.0,False,2.0,False,60000.0,0,True,3629.0,2.0
13.99,503.64,36.0,0.022709038331384972,18.41,712.0,10.0,False,0,3600.0,False,0.0,False,0.0,False,65000.0,0,True,3787.0,0.0
12.88,2968.84,36.0,0.15503299340131974,33.78,682.0,3.0,True,1,23050.0,False,0.0,False,0.0,False,60000.0,0,False,35951.0,0.0
16.59,2654.4,60.0,0.07505808417444296,11.09,672.0,10.0,False,0,16000.0,False,1.0,False,4.0,False,63000.0,1,False,6586.0,1.0
12.59,1888.5,36.0,0.09723150357995226,14.83,667.0,3.0,False,0,15000.0,False,0.0,False,0.0,False,62000.0,0,False,14278.0,0.0
13.44,4032.0,36.0,0.11514055012640079,14.19,677.0,5.0,False,0,30000.0,False,0.0,True,2.0,False,106000.0,0,False,19778.0,0.0
13.67,4784.5,60.0,0.07668078917414949,14.11,677.0,2.0,False,0,35000.0,False,0.0,True,0.0,False,126500.0,0,False,31980.0,0.0
13.67,3280.8,60.0,0.08868181091025436,25.42,677.0,9.0,False,1,24000.0,False,1.0,False,3.0,False,75000.0,1,False,17181.0,0.0
11.99,599.5,36.0,0.03622118810441359,13.94,732.0,10.0,True,0,5000.0,False,0.0,False,1.0,False,55000.0,0,True,1228.0,0.0
8.49,1358.4,60.0,0.04687758891586916,19.06,757.0,10.0,False,0,16000.0,False,0.0,True,0.0,False,84000.0,0,False,30371.0,0.0
9.17,917.0,36.0,0.0398437695288089,8.45,662.0,10.0,False,0,10000.0,False,1.0,False,0.0,False,96000.0,1,False,9282.0,0.0
15.41,3659.875,60.0,0.1266696289713397,24.44,702.0,10.0,False,1,23750.0,False,0.0,False,0.0,False,54000.0,0,False,24083.0,0.0
12.88,1545.6,36.0,0.08967784936680737,16.0,667.0,10.0,True,0,12000.0,False,1.0,True,0.0,False,54000.0,1,False,6690.0,0.0
6.99,1425.96,36.0,0.049717127595189856,10.11,702.0,4.0,True,0,20400.0,False,0.0,False,0.0,False,152000.0,0,False,14007.0,0.0
14.85,2851.2,60.0,0.11155371327057766,25.47,727.0,5.0,False,1,19200.0,False,0.0,False,0.0,False,48961.0,0,False,8325.0,0.0
21.48,3184.41,60.0,0.09719587299048227,15.89,667.0,3.0,False,0,14825.0,False,1.0,False,2.0,False,50000.0,1,False,2468.0,0.0
7.49,599.2,36.0,0.049754049190161964,13.52,702.0,3.0,False,0,8000.0,False,0.0,True,0.0,False,60000.0,0,False,17140.0,0.0
11.48,1836.8,60.0,0.03246438790265514,10.53,692.0,8.0,False,0,16000.0,False,0.0,False,1.0,False,130000.0,0,False,8481.0,0.0
13.18,1713.4,60.0,0.10179024334513882,27.39,672.0,8.0,True,1,13000.0,False,0.0,True,1.0,False,35000.0,0,False,10172.0,0.0
6.99,768.9,36.0,0.09259292920112698,28.97,717.0,2.0,False,1,11000.0,False,0.0,False,0.0,False,44000.0,0,False,11490.0,0.0
9.17,550.2,36.0,0.054635818337617825,6.97,692.0,1.0,False,0,6000.0,False,0.0,True,1.0,False,42000.0,0,False,8740.0,0.0
11.99,1798.5,36.0,0.1030441977521892,27.83,687.0,0.0,True,1,15000.0,False,0.0,False,1.0,False,58000.0,0,False,6436.0,0.0
12.88,1288.0000000000002,36.0,0.10088073577926622,12.6,662.0,5.0,True,0,10000.0,False,0.0,False,0.0,False,40000.0,0,False,11850.0,0.0
9.17,1650.6,36.0,0.07650046660445274,14.28,662.0,10.0,False,0,18000.0,False,0.0,True,1.0,False,90000.0,0,False,37332.0,1.0
16.59,3799.11,60.0,0.045123590112790976,15.12,702.0,3.0,False,0,22900.0,False,0.0,True,0.0,False,150000.0,0,False,33569.0,0.0
5.32,798.0,36.0,0.08331683624850143,6.27,757.0,10.0,False,0,15000.0,False,0.0,False,0.0,False,65050.0,0,False,16212.0,0.0
11.22,168.3,36.0,0.012576363481664257,9.7,672.0,7.0,False,0,1500.0,False,0.0,False,0.0,False,47000.0,0,False,11534.0,0.0
17.27,6044.5,60.0,0.08398521741912776,14.1,667.0,0.0,False,0,35000.0,False,0.0,False,0.0,False,125000.0,0,False,3907.0,2.0
17.57,4392.5,36.0,0.11977469670710571,37.11,662.0,0.0,True,1,25000.0,False,0.0,False,2.0,False,90000.0,0,False,12842.0,0.0
13.67,4101.0,36.0,0.177452616936185,26.9,702.0,10.0,False,1,30000.0,False,0.0,False,1.0,False,69000.0,0,False,28139.0,0.0
8.49,904.185,36.0,0.050414937759336094,7.19,712.0,10.0,False,0,10650.0,False,0.0,True,0.0,False,80000.0,0,False,22042.0,0.0
12.88,1610.0,36.0,0.20172397249320323,23.09,672.0,6.0,False,1,12500.0,False,0.0,False,0.0,False,25000.0,0,False,14671.0,0.0
9.17,1925.7,36.0,0.05355251579873611,14.28,667.0,9.0,True,0,21000.0,False,0.0,True,2.0,False,150000.0,0,False,42617.0,2.0
